   time (s)   m_dot_g (kg/m2/s)  m_dot_c (kg/m2/s)  Virgin 98%     Char 2%    recession (m) 
 0.11350E+03     0.85398E-03       0.00000E+00     0.32395E-01   0.18899E-01  0.14463E-01
 0.11360E+03     0.85175E-03       0.00000E+00     0.32403E-01   0.18899E-01  0.14463E-01
 0.11370E+03     0.84952E-03       0.00000E+00     0.32412E-01   0.18899E-01  0.14463E-01
 0.11380E+03     0.84731E-03       0.00000E+00     0.32421E-01   0.18899E-01  0.14463E-01
 0.11390E+03     0.84510E-03       0.00000E+00     0.32429E-01   0.18899E-01  0.14463E-01
 0.11400E+03     0.84290E-03       0.00000E+00     0.32438E-01   0.18899E-01  0.14463E-01
 0.11410E+03     0.84070E-03       0.00000E+00     0.32447E-01   0.18899E-01  0.14463E-01
 0.11420E+03     0.83852E-03       0.00000E+00     0.32455E-01   0.18899E-01  0.14463E-01
 0.11430E+03     0.83634E-03       0.00000E+00     0.32463E-01   0.18899E-01  0.14463E-01
 0.11440E+03     0.83417E-03       0.00000E+00     0.32472E-01   0.18899E-01  0.14463E-01
 0.11450E+03     0.83200E-03       0.00000E+00     0.32480E-01   0.18899E-01  0.14463E-01
 0.11460E+03     0.82985E-03       0.00000E+00     0.32488E-01   0.18899E-01  0.14463E-01
 0.11470E+03     0.82770E-03       0.00000E+00     0.32497E-01   0.18899E-01  0.14463E-01
 0.11480E+03     0.82556E-03       0.00000E+00     0.32505E-01   0.18899E-01  0.14463E-01
 0.11490E+03     0.82343E-03       0.00000E+00     0.32513E-01   0.18899E-01  0.14463E-01
 0.11500E+03     0.82131E-03       0.00000E+00     0.32521E-01   0.18899E-01  0.14463E-01
 0.11510E+03     0.81919E-03       0.00000E+00     0.32529E-01   0.18899E-01  0.14463E-01
 0.11520E+03     0.81709E-03       0.00000E+00     0.32537E-01   0.18899E-01  0.14463E-01
 0.11530E+03     0.81499E-03       0.00000E+00     0.32545E-01   0.18899E-01  0.14463E-01
 0.11540E+03     0.81290E-03       0.00000E+00     0.32553E-01   0.18899E-01  0.14463E-01
 0.11550E+03     0.81082E-03       0.00000E+00     0.32560E-01   0.18899E-01  0.14463E-01
 0.11560E+03     0.80875E-03       0.00000E+00     0.32568E-01   0.18899E-01  0.14463E-01
 0.11570E+03     0.80668E-03       0.00000E+00     0.32576E-01   0.18899E-01  0.14463E-01
 0.11580E+03     0.80462E-03       0.00000E+00     0.32583E-01   0.18899E-01  0.14463E-01
 0.11590E+03     0.80257E-03       0.00000E+00     0.32591E-01   0.18899E-01  0.14463E-01
 0.11600E+03     0.80053E-03       0.00000E+00     0.32599E-01   0.18899E-01  0.14463E-01
 0.11610E+03     0.79849E-03       0.00000E+00     0.32606E-01   0.18899E-01  0.14463E-01
 0.11620E+03     0.79646E-03       0.00000E+00     0.32614E-01   0.18899E-01  0.14463E-01
 0.11630E+03     0.79443E-03       0.00000E+00     0.32621E-01   0.18899E-01  0.14463E-01
 0.11640E+03     0.79241E-03       0.00000E+00     0.32628E-01   0.18899E-01  0.14463E-01
 0.11650E+03     0.79040E-03       0.00000E+00     0.32636E-01   0.18899E-01  0.14463E-01
 0.11660E+03     0.78840E-03       0.00000E+00     0.32643E-01   0.18899E-01  0.14463E-01
 0.11670E+03     0.78641E-03       0.00000E+00     0.32650E-01   0.18899E-01  0.14463E-01
 0.11680E+03     0.78442E-03       0.00000E+00     0.32657E-01   0.18899E-01  0.14463E-01
 0.11690E+03     0.78244E-03       0.00000E+00     0.32664E-01   0.18899E-01  0.14463E-01
 0.11700E+03     0.78047E-03       0.00000E+00     0.32672E-01   0.18899E-01  0.14463E-01
 0.11710E+03     0.77851E-03       0.00000E+00     0.32679E-01   0.18899E-01  0.14463E-01
 0.11720E+03     0.77655E-03       0.00000E+00     0.32686E-01   0.18899E-01  0.14463E-01
 0.11730E+03     0.77460E-03       0.00000E+00     0.32693E-01   0.18899E-01  0.14463E-01
 0.11740E+03     0.77266E-03       0.00000E+00     0.32700E-01   0.18899E-01  0.14463E-01
 0.11750E+03     0.77072E-03       0.00000E+00     0.32706E-01   0.18899E-01  0.14463E-01
 0.11760E+03     0.76880E-03       0.00000E+00     0.32713E-01   0.18899E-01  0.14463E-01
 0.11770E+03     0.76687E-03       0.00000E+00     0.32720E-01   0.18899E-01  0.14463E-01
 0.11780E+03     0.76498E-03       0.00000E+00     0.32727E-01   0.18899E-01  0.14463E-01
 0.11790E+03     0.76312E-03       0.00000E+00     0.32734E-01   0.18899E-01  0.14463E-01
 0.11800E+03     0.76122E-03       0.00000E+00     0.32740E-01   0.18899E-01  0.14463E-01
 0.11810E+03     0.75933E-03       0.00000E+00     0.32747E-01   0.18899E-01  0.14463E-01
 0.11820E+03     0.75744E-03       0.00000E+00     0.32754E-01   0.18899E-01  0.14463E-01
 0.11830E+03     0.75556E-03       0.00000E+00     0.32760E-01   0.18899E-01  0.14463E-01
 0.11840E+03     0.75369E-03       0.00000E+00     0.32767E-01   0.18899E-01  0.14463E-01
 0.11850E+03     0.75182E-03       0.00000E+00     0.32773E-01   0.18899E-01  0.14463E-01
 0.11860E+03     0.74996E-03       0.00000E+00     0.32780E-01   0.18899E-01  0.14463E-01
 0.11870E+03     0.74810E-03       0.00000E+00     0.32786E-01   0.18899E-01  0.14463E-01
 0.11880E+03     0.74626E-03       0.00000E+00     0.32793E-01   0.18899E-01  0.14463E-01
 0.11890E+03     0.74442E-03       0.00000E+00     0.32799E-01   0.18899E-01  0.14463E-01
 0.11900E+03     0.74258E-03       0.00000E+00     0.32806E-01   0.18899E-01  0.14463E-01
 0.11910E+03     0.74076E-03       0.00000E+00     0.32812E-01   0.18899E-01  0.14463E-01
 0.11920E+03     0.73894E-03       0.00000E+00     0.32818E-01   0.18899E-01  0.14463E-01
 0.11930E+03     0.73713E-03       0.00000E+00     0.32824E-01   0.18899E-01  0.14463E-01
 0.11940E+03     0.73532E-03       0.00000E+00     0.32830E-01   0.18899E-01  0.14463E-01
 0.11950E+03     0.73352E-03       0.00000E+00     0.32837E-01   0.18899E-01  0.14463E-01
 0.11960E+03     0.73173E-03       0.00000E+00     0.32843E-01   0.18899E-01  0.14463E-01
 0.11970E+03     0.72994E-03       0.00000E+00     0.32849E-01   0.18899E-01  0.14463E-01
 0.11980E+03     0.72815E-03       0.00000E+00     0.32855E-01   0.18899E-01  0.14463E-01
 0.11990E+03     0.72638E-03       0.00000E+00     0.32861E-01   0.18899E-01  0.14463E-01
 0.12000E+03     0.72460E-03       0.00000E+00     0.32867E-01   0.18899E-01  0.14463E-01
