   time (s)      Tw (K)       T2 (K)       T3 (K)       T4 (K)       T5 (K)       T6 (K)       T7 (K)       T8 (K)       T9(K)
 0.68700E+02  0.75504E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.75720E+03  0.78049E+03  0.47748E+03  0.30049E+03
 0.68800E+02  0.75338E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.75552E+03  0.77925E+03  0.47810E+03  0.30049E+03
 0.68900E+02  0.75175E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.75387E+03  0.77801E+03  0.47872E+03  0.30050E+03
 0.69000E+02  0.75014E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.75224E+03  0.77679E+03  0.47933E+03  0.30050E+03
 0.69100E+02  0.74855E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.75063E+03  0.77557E+03  0.47994E+03  0.30051E+03
 0.69200E+02  0.74697E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.74904E+03  0.77436E+03  0.48054E+03  0.30051E+03
 0.69300E+02  0.74541E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.74746E+03  0.77316E+03  0.48114E+03  0.30052E+03
 0.69400E+02  0.74387E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.74591E+03  0.77196E+03  0.48174E+03  0.30053E+03
 0.69500E+02  0.74236E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.74438E+03  0.77078E+03  0.48234E+03  0.30053E+03
 0.69600E+02  0.74086E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.74286E+03  0.76960E+03  0.48292E+03  0.30054E+03
 0.69700E+02  0.73938E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.74137E+03  0.76843E+03  0.48351E+03  0.30055E+03
 0.69800E+02  0.73793E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.73990E+03  0.76726E+03  0.48408E+03  0.30055E+03
 0.69900E+02  0.73649E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.73845E+03  0.76611E+03  0.48466E+03  0.30056E+03
 0.70000E+02  0.73507E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.73701E+03  0.76496E+03  0.48523E+03  0.30057E+03
 0.70100E+02  0.73367E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.73560E+03  0.76382E+03  0.48579E+03  0.30057E+03
 0.70200E+02  0.73228E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.73420E+03  0.76269E+03  0.48635E+03  0.30058E+03
 0.70300E+02  0.73092E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.73282E+03  0.76156E+03  0.48691E+03  0.30059E+03
 0.70400E+02  0.72957E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.73146E+03  0.76044E+03  0.48746E+03  0.30059E+03
 0.70500E+02  0.72824E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.73011E+03  0.75933E+03  0.48800E+03  0.30060E+03
 0.70600E+02  0.72692E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.72878E+03  0.75822E+03  0.48855E+03  0.30061E+03
 0.70700E+02  0.72562E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.72747E+03  0.75713E+03  0.48908E+03  0.30061E+03
 0.70800E+02  0.72434E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.72617E+03  0.75604E+03  0.48962E+03  0.30062E+03
 0.70900E+02  0.72307E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.72489E+03  0.75495E+03  0.49014E+03  0.30063E+03
 0.71000E+02  0.72181E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.72362E+03  0.75388E+03  0.49067E+03  0.30064E+03
 0.71100E+02  0.72057E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.72237E+03  0.75281E+03  0.49118E+03  0.30064E+03
 0.71200E+02  0.71935E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.72113E+03  0.75175E+03  0.49170E+03  0.30065E+03
 0.71300E+02  0.71814E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71991E+03  0.75069E+03  0.49220E+03  0.30066E+03
 0.71400E+02  0.71694E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71870E+03  0.74964E+03  0.49271E+03  0.30067E+03
 0.71500E+02  0.71576E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71751E+03  0.74861E+03  0.49321E+03  0.30067E+03
 0.71600E+02  0.71459E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71633E+03  0.74757E+03  0.49370E+03  0.30068E+03
 0.71700E+02  0.71344E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71516E+03  0.74654E+03  0.49419E+03  0.30069E+03
 0.71800E+02  0.71229E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71401E+03  0.74552E+03  0.49468E+03  0.30070E+03
 0.71900E+02  0.71116E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71287E+03  0.74451E+03  0.49516E+03  0.30070E+03
 0.72000E+02  0.71004E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71174E+03  0.74350E+03  0.49564E+03  0.30071E+03
 0.72100E+02  0.70894E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71062E+03  0.74250E+03  0.49612E+03  0.30072E+03
 0.72200E+02  0.70784E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.70951E+03  0.74150E+03  0.49658E+03  0.30073E+03
 0.72300E+02  0.70676E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.70842E+03  0.74052E+03  0.49705E+03  0.30074E+03
 0.72400E+02  0.70569E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.70734E+03  0.73953E+03  0.49750E+03  0.30074E+03
 0.72500E+02  0.70463E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.70627E+03  0.73855E+03  0.49796E+03  0.30075E+03
 0.72600E+02  0.70358E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.70521E+03  0.73758E+03  0.49841E+03  0.30076E+03
 0.72700E+02  0.70254E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.70416E+03  0.73662E+03  0.49885E+03  0.30077E+03
 0.72800E+02  0.70151E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.70312E+03  0.73566E+03  0.49929E+03  0.30078E+03
 0.72900E+02  0.70049E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.70209E+03  0.73471E+03  0.49973E+03  0.30079E+03
 0.73000E+02  0.69948E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.70107E+03  0.73376E+03  0.50016E+03  0.30079E+03
 0.73100E+02  0.69848E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.70006E+03  0.73282E+03  0.50058E+03  0.30080E+03
 0.73200E+02  0.69749E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.69906E+03  0.73188E+03  0.50101E+03  0.30081E+03
 0.73300E+02  0.69650E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.69807E+03  0.73095E+03  0.50142E+03  0.30082E+03
 0.73400E+02  0.69553E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.69708E+03  0.73003E+03  0.50184E+03  0.30083E+03
 0.73500E+02  0.69456E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.69611E+03  0.72911E+03  0.50225E+03  0.30084E+03
 0.73600E+02  0.69360E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.69514E+03  0.72820E+03  0.50265E+03  0.30085E+03
 0.73700E+02  0.69265E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.69418E+03  0.72729E+03  0.50305E+03  0.30086E+03
 0.73800E+02  0.69171E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.69323E+03  0.72639E+03  0.50344E+03  0.30087E+03
 0.73900E+02  0.69078E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.69229E+03  0.72550E+03  0.50384E+03  0.30088E+03
 0.74000E+02  0.68985E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.69136E+03  0.72461E+03  0.50422E+03  0.30088E+03
 0.74100E+02  0.68893E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.69043E+03  0.72372E+03  0.50460E+03  0.30089E+03
 0.74200E+02  0.68802E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68951E+03  0.72285E+03  0.50498E+03  0.30090E+03
 0.74300E+02  0.68712E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68860E+03  0.72197E+03  0.50536E+03  0.30091E+03
 0.74400E+02  0.68623E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68770E+03  0.72110E+03  0.50572E+03  0.30092E+03
 0.74500E+02  0.68534E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68681E+03  0.72024E+03  0.50609E+03  0.30093E+03
 0.74600E+02  0.68447E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68592E+03  0.71938E+03  0.50645E+03  0.30094E+03
 0.74700E+02  0.68359E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68504E+03  0.71853E+03  0.50681E+03  0.30095E+03
 0.74800E+02  0.68273E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68417E+03  0.71768E+03  0.50716E+03  0.30096E+03
 0.74900E+02  0.68187E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68331E+03  0.71684E+03  0.50751E+03  0.30097E+03
 0.75000E+02  0.68102E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68245E+03  0.71600E+03  0.50786E+03  0.30098E+03
 0.75100E+02  0.68018E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68160E+03  0.71516E+03  0.50820E+03  0.30099E+03
 0.75200E+02  0.67935E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68076E+03  0.71434E+03  0.50853E+03  0.30100E+03
 0.75300E+02  0.67852E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67992E+03  0.71351E+03  0.50887E+03  0.30101E+03
 0.75400E+02  0.67770E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67910E+03  0.71269E+03  0.50920E+03  0.30102E+03
 0.75500E+02  0.67688E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67827E+03  0.71188E+03  0.50952E+03  0.30103E+03
 0.75600E+02  0.67607E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67746E+03  0.71107E+03  0.50984E+03  0.30104E+03
 0.75700E+02  0.67527E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67665E+03  0.71026E+03  0.51016E+03  0.30106E+03
 0.75800E+02  0.67447E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67584E+03  0.70946E+03  0.51047E+03  0.30107E+03
 0.75900E+02  0.67368E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67505E+03  0.70867E+03  0.51078E+03  0.30108E+03
 0.76000E+02  0.67290E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67426E+03  0.70788E+03  0.51109E+03  0.30109E+03
 0.76100E+02  0.67212E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67347E+03  0.70709E+03  0.51139E+03  0.30110E+03
 0.76200E+02  0.67135E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67269E+03  0.70631E+03  0.51169E+03  0.30111E+03
 0.76300E+02  0.67058E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67192E+03  0.70553E+03  0.51199E+03  0.30112E+03
 0.76400E+02  0.66982E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67115E+03  0.70475E+03  0.51228E+03  0.30113E+03
 0.76500E+02  0.66906E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67039E+03  0.70399E+03  0.51256E+03  0.30114E+03
 0.76600E+02  0.66831E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66964E+03  0.70322E+03  0.51285E+03  0.30115E+03
 0.76700E+02  0.66757E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66889E+03  0.70246E+03  0.51313E+03  0.30117E+03
 0.76800E+02  0.66683E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66814E+03  0.70171E+03  0.51341E+03  0.30118E+03
 0.76900E+02  0.66610E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66740E+03  0.70095E+03  0.51368E+03  0.30119E+03
 0.77000E+02  0.66537E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66667E+03  0.70021E+03  0.51395E+03  0.30120E+03
 0.77100E+02  0.66465E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66594E+03  0.69946E+03  0.51422E+03  0.30121E+03
 0.77200E+02  0.66393E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66522E+03  0.69872E+03  0.51448E+03  0.30123E+03
 0.77300E+02  0.66322E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66450E+03  0.69799E+03  0.51474E+03  0.30124E+03
 0.77400E+02  0.66251E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66379E+03  0.69726E+03  0.51499E+03  0.30125E+03
 0.77500E+02  0.66181E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66308E+03  0.69653E+03  0.51525E+03  0.30126E+03
 0.77600E+02  0.66111E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66238E+03  0.69580E+03  0.51549E+03  0.30127E+03
 0.77700E+02  0.66042E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66168E+03  0.69509E+03  0.51574E+03  0.30129E+03
 0.77800E+02  0.65973E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66098E+03  0.69437E+03  0.51598E+03  0.30130E+03
 0.77900E+02  0.65905E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66029E+03  0.69366E+03  0.51622E+03  0.30131E+03
 0.78000E+02  0.65837E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65961E+03  0.69295E+03  0.51646E+03  0.30133E+03
 0.78100E+02  0.65770E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65893E+03  0.69224E+03  0.51669E+03  0.30134E+03
 0.78200E+02  0.65703E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65826E+03  0.69154E+03  0.51692E+03  0.30135E+03
 0.78300E+02  0.65636E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65759E+03  0.69084E+03  0.51714E+03  0.30136E+03
 0.78400E+02  0.65570E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65692E+03  0.69015E+03  0.51737E+03  0.30138E+03
 0.78500E+02  0.65504E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65626E+03  0.68946E+03  0.51759E+03  0.30139E+03
 0.78600E+02  0.65439E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65560E+03  0.68877E+03  0.51780E+03  0.30140E+03
 0.78700E+02  0.65375E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65495E+03  0.68809E+03  0.51802E+03  0.30142E+03
 0.78800E+02  0.65310E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65430E+03  0.68741E+03  0.51823E+03  0.30143E+03
 0.78900E+02  0.65246E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65366E+03  0.68674E+03  0.51844E+03  0.30144E+03
 0.79000E+02  0.65183E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65302E+03  0.68606E+03  0.51864E+03  0.30146E+03
 0.79100E+02  0.65120E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65238E+03  0.68539E+03  0.51884E+03  0.30147E+03
 0.79200E+02  0.65057E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65175E+03  0.68473E+03  0.51904E+03  0.30149E+03
 0.79300E+02  0.64994E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65112E+03  0.68407E+03  0.51924E+03  0.30150E+03
 0.79400E+02  0.64932E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65050E+03  0.68341E+03  0.51943E+03  0.30151E+03
 0.79500E+02  0.64871E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64987E+03  0.68275E+03  0.51962E+03  0.30153E+03
 0.79600E+02  0.64809E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64926E+03  0.68210E+03  0.51981E+03  0.30154E+03
 0.79700E+02  0.64749E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64864E+03  0.68145E+03  0.52000E+03  0.30156E+03
 0.79800E+02  0.64688E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64803E+03  0.68080E+03  0.52018E+03  0.30157E+03
 0.79900E+02  0.64628E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64742E+03  0.68016E+03  0.52036E+03  0.30159E+03
 0.80000E+02  0.64568E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64682E+03  0.67952E+03  0.52053E+03  0.30160E+03
 0.80100E+02  0.64508E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64622E+03  0.67889E+03  0.52071E+03  0.30162E+03
 0.80200E+02  0.64449E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64563E+03  0.67825E+03  0.52088E+03  0.30163E+03
 0.80300E+02  0.64390E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64503E+03  0.67762E+03  0.52105E+03  0.30165E+03
 0.80400E+02  0.64331E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64444E+03  0.67700E+03  0.52121E+03  0.30166E+03
 0.80500E+02  0.64272E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64385E+03  0.67637E+03  0.52138E+03  0.30168E+03
 0.80600E+02  0.64213E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64325E+03  0.67575E+03  0.52154E+03  0.30169E+03
 0.80700E+02  0.64155E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64266E+03  0.67513E+03  0.52170E+03  0.30171E+03
 0.80800E+02  0.64097E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64208E+03  0.67452E+03  0.52185E+03  0.30172E+03
 0.80900E+02  0.64038E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64149E+03  0.67391E+03  0.52200E+03  0.30174E+03
 0.81000E+02  0.63981E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64091E+03  0.67330E+03  0.52216E+03  0.30175E+03
 0.81100E+02  0.63923E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64033E+03  0.67269E+03  0.52230E+03  0.30177E+03
 0.81200E+02  0.63865E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63975E+03  0.67209E+03  0.52245E+03  0.30179E+03
 0.81300E+02  0.63808E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63917E+03  0.67149E+03  0.52259E+03  0.30180E+03
 0.81400E+02  0.63751E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63860E+03  0.67089E+03  0.52273E+03  0.30182E+03
 0.81500E+02  0.63695E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63803E+03  0.67030E+03  0.52287E+03  0.30184E+03
 0.81600E+02  0.63638E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63747E+03  0.66970E+03  0.52301E+03  0.30185E+03
 0.81700E+02  0.63582E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63690E+03  0.66911E+03  0.52314E+03  0.30187E+03
 0.81800E+02  0.63526E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63634E+03  0.66853E+03  0.52327E+03  0.30189E+03
 0.81900E+02  0.63471E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63578E+03  0.66794E+03  0.52340E+03  0.30190E+03
 0.82000E+02  0.63415E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63522E+03  0.66736E+03  0.52353E+03  0.30192E+03
 0.82100E+02  0.63360E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63466E+03  0.66678E+03  0.52365E+03  0.30194E+03
 0.82200E+02  0.63305E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63411E+03  0.66620E+03  0.52378E+03  0.30195E+03
 0.82300E+02  0.63251E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63356E+03  0.66563E+03  0.52390E+03  0.30197E+03
 0.82400E+02  0.63196E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63301E+03  0.66506E+03  0.52402E+03  0.30199E+03
 0.82500E+02  0.63142E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63247E+03  0.66449E+03  0.52413E+03  0.30201E+03
 0.82600E+02  0.63088E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63192E+03  0.66392E+03  0.52425E+03  0.30202E+03
 0.82700E+02  0.63035E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63138E+03  0.66336E+03  0.52436E+03  0.30204E+03
 0.82800E+02  0.62981E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63085E+03  0.66279E+03  0.52447E+03  0.30206E+03
 0.82900E+02  0.62928E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63031E+03  0.66223E+03  0.52458E+03  0.30208E+03
 0.83000E+02  0.62875E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62978E+03  0.66167E+03  0.52468E+03  0.30210E+03
 0.83100E+02  0.62822E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62925E+03  0.66112E+03  0.52478E+03  0.30211E+03
 0.83200E+02  0.62770E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62872E+03  0.66056E+03  0.52489E+03  0.30213E+03
 0.83300E+02  0.62718E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62819E+03  0.66001E+03  0.52499E+03  0.30215E+03
 0.83400E+02  0.62666E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62767E+03  0.65946E+03  0.52508E+03  0.30217E+03
 0.83500E+02  0.62614E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62715E+03  0.65891E+03  0.52518E+03  0.30219E+03
 0.83600E+02  0.62562E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62663E+03  0.65837E+03  0.52527E+03  0.30221E+03
 0.83700E+02  0.62511E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62611E+03  0.65783E+03  0.52537E+03  0.30223E+03
 0.83800E+02  0.62460E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62560E+03  0.65728E+03  0.52546E+03  0.30225E+03
 0.83900E+02  0.62409E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62509E+03  0.65674E+03  0.52554E+03  0.30226E+03
 0.84000E+02  0.62358E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62458E+03  0.65621E+03  0.52563E+03  0.30228E+03
 0.84100E+02  0.62308E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62407E+03  0.65567E+03  0.52571E+03  0.30230E+03
 0.84200E+02  0.62258E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62356E+03  0.65514E+03  0.52579E+03  0.30232E+03
 0.84300E+02  0.62208E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62306E+03  0.65461E+03  0.52588E+03  0.30234E+03
 0.84400E+02  0.62158E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62256E+03  0.65407E+03  0.52595E+03  0.30236E+03
 0.84500E+02  0.62108E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62206E+03  0.65354E+03  0.52603E+03  0.30238E+03
 0.84600E+02  0.62059E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62156E+03  0.65302E+03  0.52611E+03  0.30240E+03
 0.84700E+02  0.62010E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62107E+03  0.65249E+03  0.52618E+03  0.30242E+03
 0.84800E+02  0.61961E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62057E+03  0.65197E+03  0.52625E+03  0.30244E+03
 0.84900E+02  0.61912E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62008E+03  0.65145E+03  0.52632E+03  0.30246E+03
 0.85000E+02  0.61863E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61959E+03  0.65092E+03  0.52639E+03  0.30249E+03
 0.85100E+02  0.61815E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61911E+03  0.65041E+03  0.52646E+03  0.30251E+03
 0.85200E+02  0.61766E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61862E+03  0.64989E+03  0.52652E+03  0.30253E+03
 0.85300E+02  0.61718E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61814E+03  0.64937E+03  0.52658E+03  0.30255E+03
 0.85400E+02  0.61671E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61766E+03  0.64885E+03  0.52665E+03  0.30257E+03
 0.85500E+02  0.61623E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61718E+03  0.64834E+03  0.52671E+03  0.30259E+03
 0.85600E+02  0.61576E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61670E+03  0.64782E+03  0.52676E+03  0.30261E+03
 0.85700E+02  0.61528E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61623E+03  0.64731E+03  0.52682E+03  0.30263E+03
 0.85800E+02  0.61481E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61575E+03  0.64679E+03  0.52688E+03  0.30265E+03
