   time (s)   m_dot_g (kg/m2/s)  m_dot_c (kg/m2/s)  Virgin 98%     Char 2%    recession (m) 
 0.11350E+03     0.17241E-03       0.00000E+00     0.23870E-01   0.11938E-01  0.11938E-01
 0.11360E+03     0.17171E-03       0.00000E+00     0.23872E-01   0.11938E-01  0.11938E-01
 0.11370E+03     0.17102E-03       0.00000E+00     0.23875E-01   0.11938E-01  0.11938E-01
 0.11380E+03     0.17032E-03       0.00000E+00     0.23877E-01   0.11938E-01  0.11938E-01
 0.11390E+03     0.16963E-03       0.00000E+00     0.23880E-01   0.11938E-01  0.11938E-01
 0.11400E+03     0.16895E-03       0.00000E+00     0.23882E-01   0.11938E-01  0.11938E-01
 0.11410E+03     0.16826E-03       0.00000E+00     0.23884E-01   0.11938E-01  0.11938E-01
 0.11420E+03     0.16758E-03       0.00000E+00     0.23887E-01   0.11938E-01  0.11938E-01
 0.11430E+03     0.16691E-03       0.00000E+00     0.23889E-01   0.11938E-01  0.11938E-01
 0.11440E+03     0.16624E-03       0.00000E+00     0.23891E-01   0.11938E-01  0.11938E-01
 0.11450E+03     0.16557E-03       0.00000E+00     0.23894E-01   0.11938E-01  0.11938E-01
 0.11460E+03     0.16490E-03       0.00000E+00     0.23896E-01   0.11938E-01  0.11938E-01
 0.11470E+03     0.16424E-03       0.00000E+00     0.23898E-01   0.11938E-01  0.11938E-01
 0.11480E+03     0.16358E-03       0.00000E+00     0.23901E-01   0.11938E-01  0.11938E-01
 0.11490E+03     0.16292E-03       0.00000E+00     0.23903E-01   0.11938E-01  0.11938E-01
 0.11500E+03     0.16227E-03       0.00000E+00     0.23905E-01   0.11938E-01  0.11938E-01
 0.11510E+03     0.16162E-03       0.00000E+00     0.23908E-01   0.11938E-01  0.11938E-01
 0.11520E+03     0.16098E-03       0.00000E+00     0.23910E-01   0.11938E-01  0.11938E-01
 0.11530E+03     0.16034E-03       0.00000E+00     0.23912E-01   0.11938E-01  0.11938E-01
 0.11540E+03     0.15970E-03       0.00000E+00     0.23914E-01   0.11938E-01  0.11938E-01
 0.11550E+03     0.15906E-03       0.00000E+00     0.23917E-01   0.11938E-01  0.11938E-01
 0.11560E+03     0.15843E-03       0.00000E+00     0.23919E-01   0.11938E-01  0.11938E-01
 0.11570E+03     0.15780E-03       0.00000E+00     0.23921E-01   0.11938E-01  0.11938E-01
 0.11580E+03     0.15718E-03       0.00000E+00     0.23923E-01   0.11938E-01  0.11938E-01
 0.11590E+03     0.15655E-03       0.00000E+00     0.23925E-01   0.11938E-01  0.11938E-01
 0.11600E+03     0.15593E-03       0.00000E+00     0.23928E-01   0.11938E-01  0.11938E-01
 0.11610E+03     0.15532E-03       0.00000E+00     0.23930E-01   0.11938E-01  0.11938E-01
 0.11620E+03     0.15470E-03       0.00000E+00     0.23932E-01   0.11938E-01  0.11938E-01
 0.11630E+03     0.15410E-03       0.00000E+00     0.23934E-01   0.11938E-01  0.11938E-01
 0.11640E+03     0.15349E-03       0.00000E+00     0.23936E-01   0.11938E-01  0.11938E-01
 0.11650E+03     0.15290E-03       0.00000E+00     0.23938E-01   0.11938E-01  0.11938E-01
 0.11660E+03     0.15230E-03       0.00000E+00     0.23940E-01   0.11938E-01  0.11938E-01
 0.11670E+03     0.15170E-03       0.00000E+00     0.23942E-01   0.11938E-01  0.11938E-01
 0.11680E+03     0.15111E-03       0.00000E+00     0.23945E-01   0.11938E-01  0.11938E-01
 0.11690E+03     0.15052E-03       0.00000E+00     0.23947E-01   0.11938E-01  0.11938E-01
 0.11700E+03     0.14993E-03       0.00000E+00     0.23949E-01   0.11938E-01  0.11938E-01
 0.11710E+03     0.14935E-03       0.00000E+00     0.23951E-01   0.11938E-01  0.11938E-01
 0.11720E+03     0.14876E-03       0.00000E+00     0.23953E-01   0.11938E-01  0.11938E-01
 0.11730E+03     0.14819E-03       0.00000E+00     0.23955E-01   0.11938E-01  0.11938E-01
 0.11740E+03     0.14761E-03       0.00000E+00     0.23957E-01   0.11938E-01  0.11938E-01
 0.11750E+03     0.14704E-03       0.00000E+00     0.23959E-01   0.11938E-01  0.11938E-01
 0.11760E+03     0.14647E-03       0.00000E+00     0.23961E-01   0.11938E-01  0.11938E-01
 0.11770E+03     0.14590E-03       0.00000E+00     0.23963E-01   0.11938E-01  0.11938E-01
 0.11780E+03     0.14534E-03       0.00000E+00     0.23965E-01   0.11938E-01  0.11938E-01
 0.11790E+03     0.14478E-03       0.00000E+00     0.23968E-01   0.11938E-01  0.11938E-01
 0.11800E+03     0.14422E-03       0.00000E+00     0.23970E-01   0.11938E-01  0.11938E-01
 0.11810E+03     0.14366E-03       0.00000E+00     0.23973E-01   0.11938E-01  0.11938E-01
 0.11820E+03     0.14311E-03       0.00000E+00     0.23975E-01   0.11938E-01  0.11938E-01
 0.11830E+03     0.14256E-03       0.00000E+00     0.23978E-01   0.11938E-01  0.11938E-01
 0.11840E+03     0.14201E-03       0.00000E+00     0.23980E-01   0.11938E-01  0.11938E-01
 0.11850E+03     0.14147E-03       0.00000E+00     0.23983E-01   0.11938E-01  0.11938E-01
 0.11860E+03     0.14093E-03       0.00000E+00     0.23985E-01   0.11938E-01  0.11938E-01
 0.11870E+03     0.14039E-03       0.00000E+00     0.23988E-01   0.11938E-01  0.11938E-01
 0.11880E+03     0.13985E-03       0.00000E+00     0.23990E-01   0.11938E-01  0.11938E-01
 0.11890E+03     0.13932E-03       0.00000E+00     0.23993E-01   0.11938E-01  0.11938E-01
 0.11900E+03     0.13879E-03       0.00000E+00     0.23995E-01   0.11938E-01  0.11938E-01
 0.11910E+03     0.13826E-03       0.00000E+00     0.23998E-01   0.11938E-01  0.11938E-01
 0.11920E+03     0.13774E-03       0.00000E+00     0.24000E-01   0.11938E-01  0.11938E-01
 0.11930E+03     0.13722E-03       0.00000E+00     0.24002E-01   0.11938E-01  0.11938E-01
 0.11940E+03     0.13670E-03       0.00000E+00     0.24005E-01   0.11938E-01  0.11938E-01
 0.11950E+03     0.13618E-03       0.00000E+00     0.24007E-01   0.11938E-01  0.11938E-01
 0.11960E+03     0.13567E-03       0.00000E+00     0.24009E-01   0.11938E-01  0.11938E-01
 0.11970E+03     0.13516E-03       0.00000E+00     0.24012E-01   0.11938E-01  0.11938E-01
 0.11980E+03     0.13465E-03       0.00000E+00     0.24014E-01   0.11938E-01  0.11938E-01
 0.11990E+03     0.13414E-03       0.00000E+00     0.24016E-01   0.11938E-01  0.11938E-01
 0.12000E+03     0.13364E-03       0.00000E+00     0.24019E-01   0.11938E-01  0.11938E-01
